category,method,seed,cost_ratio,image_auroc,cwe,total_flips,total_flip_rate,nominal_relief_count,nominal_relief_rate,defect_escape_count,defect_escape_rate,defect_catch_count,defect_catch_rate,tau_99,tau_cct
grid,padim,2026,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,padim,2026,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,padim,2026,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,padim,42,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,padim,42,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,padim,42,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,padim,42,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,5.831062803268432,24.701988220214844
grid,patchcore,123,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,123,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,123,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,123,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,2026,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,2026,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,2026,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,2026,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,42,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,42,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,42,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
grid,patchcore,42,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.6235686010122299,2.49726939201355
hazelnut,autoencoder,123,5.0,0.7896428571428571,2.0454545454545454,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03768457885831594,0.038920680060982704
hazelnut,autoencoder,123,10.0,0.7896428571428571,4.090909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03768457885831594,0.038920680060982704
hazelnut,autoencoder,123,20.0,0.7896428571428571,8.181818181818182,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03768457885831594,0.038920680060982704
hazelnut,autoencoder,123,50.0,0.7896428571428571,20.454545454545453,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03768457885831594,0.038920680060982704
hazelnut,autoencoder,2026,5.0,0.7778571428571429,2.0454545454545454,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03568795464932918,0.036272152327001095
hazelnut,autoencoder,2026,10.0,0.7778571428571429,4.090909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03568795464932918,0.036272152327001095
